date,p_day,buy_level,sell_level,gate,score,window_size
2021-08-13,0.2076714596496625,0.05,0.15,FORCE_SELL,0.0,60
2021-08-16,0.2535430614908617,0.05,0.15,FORCE_SELL,0.0,60
2021-08-17,0.2689323519215466,0.05,0.15,FORCE_SELL,0.0,60
2021-08-18,0.3284399989051254,0.05,0.15,FORCE_SELL,0.0,60
2021-08-19,0.2329854824872769,0.05,0.15,FORCE_SELL,0.0,60
2021-08-20,0.2101699522966809,0.05,0.15,FORCE_SELL,0.0,60
2021-08-23,0.2586451479931791,0.05,0.15,FORCE_SELL,0.0,60
2021-08-24,0.2563115537078567,0.05,0.15,FORCE_SELL,0.0,60
2021-08-25,0.2579380031474776,0.05,0.15,FORCE_SELL,0.0,60
2021-08-26,0.282259731036515,0.05,0.15,FORCE_SELL,0.0,60
2021-08-27,0.2584795591864639,0.05,0.15,FORCE_SELL,0.0,60
2021-08-30,0.2403398280128316,0.05,0.15,FORCE_SELL,0.0,60
2021-08-31,0.2667294435726527,0.05,0.15,FORCE_SELL,0.0,60
2021-09-01,0.2760547924214831,0.05,0.15,FORCE_SELL,0.0,60
2021-09-02,0.1824557095103658,0.05,0.15,FORCE_SELL,0.0,60
2021-09-03,0.21543283474079,0.05,0.15,FORCE_SELL,0.0,60
2021-09-07,0.202705431408128,0.05,0.15,FORCE_SELL,0.0,60
2021-09-08,0.1809493340288498,0.05,0.15,FORCE_SELL,0.0,60
2021-09-09,0.2074793772596353,0.05,0.15,FORCE_SELL,0.0,60
2021-09-10,0.243574904416313,0.05,0.15,FORCE_SELL,0.0,60
2021-09-13,0.2005303539013145,0.05,0.15,FORCE_SELL,0.0,60
2021-09-14,0.2065955717012054,0.05,0.15,FORCE_SELL,0.0,60
2021-09-15,0.1814105778116562,0.05,0.15,FORCE_SELL,0.0,60
2021-09-16,0.1771326863131766,0.05,0.15,FORCE_SELL,0.0,60
2021-09-17,0.2096619118744885,0.05,0.15,FORCE_SELL,0.0,60
2021-09-20,0.1840781241384517,0.05,0.15,FORCE_SELL,0.0,60
2021-09-21,0.1862541669626879,0.05,0.15,FORCE_SELL,0.0,60
2021-09-22,0.1725864797791927,0.05,0.15,FORCE_SELL,0.0,60
2021-09-23,0.1751106426811654,0.05,0.15,FORCE_SELL,0.0,60
2021-09-24,0.1603469799803041,0.05,0.15,FORCE_SELL,0.0,60
2021-09-27,0.1663799612738345,0.05,0.15,FORCE_SELL,0.0,60
2021-09-28,0.196799989605465,0.05,0.15,FORCE_SELL,0.0,60
2021-09-29,0.1767177157297375,0.05,0.15,FORCE_SELL,0.0,60
2021-09-30,0.1980990537883634,0.05,0.15,FORCE_SELL,0.0,60
2021-10-01,0.1558042613032245,0.05,0.15,FORCE_SELL,0.0,60
2021-10-04,0.1701368811368409,0.05,0.15,FORCE_SELL,0.0,60
2021-10-05,0.1681039251918056,0.05,0.15,FORCE_SELL,0.0,60
2021-10-06,0.1541314593191531,0.05,0.15,FORCE_SELL,0.0,60
2021-10-07,0.1728030786700067,0.05,0.15,FORCE_SELL,0.0,60
2021-10-08,0.2251056183667497,0.05,0.15,FORCE_SELL,0.0,60
2021-10-11,0.2239279508940624,0.05,0.15,FORCE_SELL,0.0,60
2021-10-12,0.2028733703069319,0.05,0.15,FORCE_SELL,0.0,60
2021-10-13,0.1904298665227976,0.05,0.15,FORCE_SELL,0.0,60
2021-10-14,0.2047456946650182,0.05,0.15,FORCE_SELL,0.0,60
2021-10-15,0.2461985412617829,0.05,0.15,FORCE_SELL,0.0,60
2021-10-18,0.1986083083455066,0.05,0.15,FORCE_SELL,0.0,60
2021-10-19,0.2086604155093666,0.05,0.15,FORCE_SELL,0.0,60
2021-10-20,0.2004414800073035,0.05,0.15,FORCE_SELL,0.0,60
2021-10-21,0.1836902621164187,0.05,0.15,FORCE_SELL,0.0,60
2021-10-22,0.2282027146412465,0.05,0.15,FORCE_SELL,0.0,60
2021-10-25,0.1933661125237503,0.05,0.15,FORCE_SELL,0.0,60
2021-10-26,0.2327860300558938,0.05,0.15,FORCE_SELL,0.0,60
2021-10-27,0.2585196667042674,0.05,0.15,FORCE_SELL,0.0,60
2021-10-28,0.1819393579603535,0.05,0.15,FORCE_SELL,0.0,60
2021-10-29,0.1922980559707785,0.05,0.15,FORCE_SELL,0.0,60
2021-11-01,0.2144251400989727,0.05,0.15,FORCE_SELL,0.0,60
2021-11-02,0.1555238479982128,0.05,0.15,FORCE_SELL,0.0,60
2021-11-03,0.2016133717953254,0.05,0.15,FORCE_SELL,0.0,60
2021-11-04,0.185675891403602,0.05,0.15,FORCE_SELL,0.0,60
2021-11-05,0.2272234987150821,0.05,0.15,FORCE_SELL,0.0,60
2021-11-08,0.1747389306415582,0.05,0.15,FORCE_SELL,0.0,60
2021-11-09,0.2103795334752508,0.05,0.15,FORCE_SELL,0.0,60
2021-11-10,0.3111247686842774,0.05,0.15,FORCE_SELL,0.0,60
2021-11-11,0.2151571838662121,0.05,0.15,FORCE_SELL,0.0,60
2021-11-12,0.1863289113308378,0.05,0.15,FORCE_SELL,0.0,60
2021-11-15,0.2148415708993964,0.05,0.15,FORCE_SELL,0.0,60
2021-11-16,0.2172839038823932,0.05,0.15,FORCE_SELL,0.0,60
2021-11-17,0.213791521470204,0.05,0.15,FORCE_SELL,0.0,60
2021-11-18,0.1935948482541309,0.05,0.15,FORCE_SELL,0.0,60
2021-11-19,0.21589049166077,0.05,0.15,FORCE_SELL,0.0,60
2021-11-22,0.2959329532563033,0.05,0.15,FORCE_SELL,0.0,60
2021-11-23,0.2090052272722309,0.05,0.15,FORCE_SELL,0.0,60
2021-11-24,0.192900202781117,0.05,0.15,FORCE_SELL,0.0,60
2021-11-26,0.2035004739067542,0.05,0.15,FORCE_SELL,0.0,60
2021-11-29,0.2433332721915287,0.05,0.15,FORCE_SELL,0.0,60
2021-11-30,0.2285424346805857,0.05,0.15,FORCE_SELL,0.0,60
2021-12-01,0.2988094009860861,0.05,0.15,FORCE_SELL,0.0,60
2021-12-02,0.1692278593401086,0.05,0.15,FORCE_SELL,0.0,60
2021-12-03,0.2429491752663822,0.05,0.15,FORCE_SELL,0.0,60
2021-12-06,0.1759797531136506,0.05,0.15,FORCE_SELL,0.0,60
2021-12-07,0.1809265974126231,0.05,0.15,FORCE_SELL,0.0,60
2021-12-08,0.1673986241811044,0.05,0.15,FORCE_SELL,0.0,60
2021-12-09,0.1850379943118641,0.05,0.15,FORCE_SELL,0.0,60
2021-12-10,0.1851466776045013,0.05,0.15,FORCE_SELL,0.0,60
2021-12-13,0.2221520674470957,0.05,0.15,FORCE_SELL,0.0,60
2021-12-14,0.1885520584894902,0.05,0.15,FORCE_SELL,0.0,60
2021-12-15,0.1767210686663885,0.05,0.15,FORCE_SELL,0.0,60
2021-12-16,0.2567244738125871,0.05,0.15,FORCE_SELL,0.0,60
2021-12-17,0.2208531758074422,0.05,0.15,FORCE_SELL,0.0,60
2021-12-20,0.1728671399546651,0.05,0.15,FORCE_SELL,0.0,60
2021-12-21,0.1790494983156051,0.05,0.15,FORCE_SELL,0.0,60
2021-12-22,0.1742256642714059,0.05,0.15,FORCE_SELL,0.0,60
2021-12-23,0.1979755268516171,0.05,0.15,FORCE_SELL,0.0,60
2021-12-27,0.172494097852799,0.05,0.15,FORCE_SELL,0.0,60
2021-12-28,0.1809852746170353,0.05,0.15,FORCE_SELL,0.0,60
2021-12-29,0.1820905238357991,0.05,0.15,FORCE_SELL,0.0,60
2021-12-30,0.1942110029808824,0.05,0.15,FORCE_SELL,0.0,60
2021-12-31,0.1899571115143422,0.05,0.15,FORCE_SELL,0.0,60
2022-01-03,0.1899340043935973,0.05,0.15,FORCE_SELL,0.0,60
2022-01-04,0.1969378907716491,0.05,0.15,FORCE_SELL,0.0,60
2022-01-05,0.2248837348183088,0.05,0.15,FORCE_SELL,0.0,60
2022-01-06,0.1812823782283418,0.05,0.15,FORCE_SELL,0.0,60
2022-01-07,0.1994992988019417,0.05,0.15,FORCE_SELL,0.0,60
2022-01-10,0.1917239403852192,0.05,0.15,FORCE_SELL,0.0,60
2022-01-11,0.1854734049598618,0.05,0.15,FORCE_SELL,0.0,60
2022-01-12,0.182644122535368,0.05,0.15,FORCE_SELL,0.0,60
2022-01-13,0.2084711404861586,0.05,0.15,FORCE_SELL,0.0,60
2022-01-14,0.184677402108026,0.05,0.15,FORCE_SELL,0.0,60
2022-01-18,0.1955665401481983,0.05,0.15,FORCE_SELL,0.0,60
2022-01-19,0.2106347245816187,0.05,0.15,FORCE_SELL,0.0,60
2022-01-20,0.2169950252307821,0.05,0.15,FORCE_SELL,0.0,60
2022-01-21,0.1902379965186814,0.05,0.15,FORCE_SELL,0.0,60
2022-01-24,0.1802592947726371,0.05,0.15,FORCE_SELL,0.0,60
2022-01-25,0.1743604591967544,0.05,0.15,FORCE_SELL,0.0,60
2022-01-26,0.2244282172755315,0.05,0.15,FORCE_SELL,0.0,60
2022-01-27,0.1950349623934504,0.05,0.15,FORCE_SELL,0.0,60
2022-01-28,0.182843281639589,0.05,0.15,FORCE_SELL,0.0,60
2022-01-31,0.1782250080581999,0.05,0.15,FORCE_SELL,0.0,60
2022-02-01,0.1911455017747262,0.05,0.15,FORCE_SELL,0.0,60
2022-02-02,0.2025805772108722,0.05,0.15,FORCE_SELL,0.0,60
2022-02-03,0.2144477683830313,0.05,0.15,FORCE_SELL,0.0,60
2022-02-04,0.218310307683674,0.05,0.15,FORCE_SELL,0.0,60
2022-02-07,0.1957019892005265,0.05,0.15,FORCE_SELL,0.0,60
2022-02-08,0.1802442411932721,0.05,0.15,FORCE_SELL,0.0,60
2022-02-09,0.1706309787116768,0.05,0.15,FORCE_SELL,0.0,60
2022-02-10,0.2216361284850523,0.05,0.15,FORCE_SELL,0.0,60
2022-02-11,0.2203254838360782,0.05,0.15,FORCE_SELL,0.0,60
2022-02-14,0.1977485659844674,0.05,0.15,FORCE_SELL,0.0,60
2022-02-15,0.1759104686895447,0.05,0.15,FORCE_SELL,0.0,60
2022-02-16,0.1926462792506021,0.05,0.15,FORCE_SELL,0.0,60
2022-02-17,0.2352346221233759,0.05,0.15,FORCE_SELL,0.0,60
2022-02-18,0.1928099331529776,0.05,0.15,FORCE_SELL,0.0,60
2022-02-22,0.1930211456625966,0.05,0.15,FORCE_SELL,0.0,60
2022-02-23,0.2400076587673902,0.05,0.15,FORCE_SELL,0.0,60
2022-02-24,0.2307667494577633,0.05,0.15,FORCE_SELL,0.0,60
2022-02-25,0.1826735414351694,0.05,0.15,FORCE_SELL,0.0,60
2022-02-28,0.1815137431805311,0.05,0.15,FORCE_SELL,0.0,60
2022-03-01,0.2243309175164053,0.05,0.15,FORCE_SELL,0.0,60
2022-03-02,0.1582606989000513,0.05,0.15,FORCE_SELL,0.0,60
2022-03-03,0.1860763594581285,0.05,0.15,FORCE_SELL,0.0,60
2022-03-04,0.1708163721880809,0.05,0.15,FORCE_SELL,0.0,60
2022-03-07,0.2257840892368587,0.05,0.15,FORCE_SELL,0.0,60
2022-03-08,0.2169153502722089,0.05,0.15,FORCE_SELL,0.0,60
2022-03-09,0.1929176321598196,0.05,0.15,FORCE_SELL,0.0,60
2022-03-10,0.1721365577793344,0.05,0.15,FORCE_SELL,0.0,60
2022-03-11,0.2046972726965907,0.05,0.15,FORCE_SELL,0.0,60
2022-03-14,0.1948765186294789,0.05,0.15,FORCE_SELL,0.0,60
2022-03-15,0.1715663388135303,0.05,0.15,FORCE_SELL,0.0,60
2022-03-16,0.1795773063837447,0.05,0.15,FORCE_SELL,0.0,60
2022-03-17,0.1931020580916319,0.05,0.15,FORCE_SELL,0.0,60
2022-03-18,0.1744860866863729,0.05,0.15,FORCE_SELL,0.0,60
2022-03-21,0.212031470110988,0.05,0.15,FORCE_SELL,0.0,60
2022-03-22,0.1853640494220346,0.05,0.15,FORCE_SELL,0.0,60
2022-03-23,0.2330386089168487,0.05,0.15,FORCE_SELL,0.0,60
2022-03-24,0.1770039534763736,0.05,0.15,FORCE_SELL,0.0,60
2022-03-25,0.1883966439966804,0.05,0.15,FORCE_SELL,0.0,60
2022-03-28,0.1646691285921004,0.05,0.15,FORCE_SELL,0.0,60
2022-03-29,0.1830559101568946,0.05,0.15,FORCE_SELL,0.0,60
2022-03-30,0.1949839692860945,0.05,0.15,FORCE_SELL,0.0,60
2022-03-31,0.2228622587038597,0.05,0.15,FORCE_SELL,0.0,60
2022-04-01,0.1707454558364786,0.05,0.15,FORCE_SELL,0.0,60
2022-04-04,0.1667718608362598,0.05,0.15,FORCE_SELL,0.0,60
2022-04-05,0.2263396269392846,0.05,0.15,FORCE_SELL,0.0,60
2022-04-06,0.2674232573015618,0.05,0.15,FORCE_SELL,0.0,60
2022-04-07,0.2541968920028777,0.05,0.15,FORCE_SELL,0.0,60
2022-04-08,0.2737765879814924,0.05,0.15,FORCE_SELL,0.0,60
2022-04-11,0.3024969406637401,0.05,0.15,FORCE_SELL,0.0,60
2022-04-12,0.3258186048400414,0.05,0.15,FORCE_SELL,0.0,60
2022-04-13,0.2643159603439236,0.05,0.15,FORCE_SELL,0.0,60
2022-04-14,0.3708260202526207,0.05,0.15,FORCE_SELL,0.0,60
2022-04-18,0.2688923200469666,0.05,0.15,FORCE_SELL,0.0,60
2022-04-19,0.2381883946427364,0.05,0.15,FORCE_SELL,0.0,60
2022-04-20,0.2552921980614684,0.05,0.15,FORCE_SELL,0.0,60
2022-04-21,0.3033402679847076,0.05,0.15,FORCE_SELL,0.0,60
2022-04-22,0.3584147309809011,0.05,0.15,FORCE_SELL,0.0,60
2022-04-25,0.2660778823039232,0.05,0.15,FORCE_SELL,0.0,60
2022-04-26,0.326977657789785,0.05,0.15,FORCE_SELL,0.0,60
2022-04-27,0.3201804241742398,0.05,0.15,FORCE_SELL,0.0,60
2022-04-28,0.2965822833717492,0.05,0.15,FORCE_SELL,0.0,60
2022-04-29,0.3827343587911391,0.05,0.15,FORCE_SELL,0.0,60
2022-05-02,0.2979103633215001,0.05,0.15,FORCE_SELL,0.0,60
2022-05-03,0.2621187331604821,0.05,0.15,FORCE_SELL,0.0,60
2022-05-04,0.2916795154299099,0.05,0.15,FORCE_SELL,0.0,60
2022-05-05,0.390872501571015,0.05,0.15,FORCE_SELL,0.0,60
2022-05-06,0.2828967381730656,0.05,0.15,FORCE_SELL,0.0,60
2022-05-09,0.322664985537028,0.05,0.15,FORCE_SELL,0.0,60
2022-05-10,0.3124518781011039,0.05,0.15,FORCE_SELL,0.0,60
2022-05-11,0.3253826461770003,0.05,0.15,FORCE_SELL,0.0,60
2022-05-12,0.286946477993884,0.05,0.15,FORCE_SELL,0.0,60
2022-05-13,0.1998566192386276,0.05,0.15,FORCE_SELL,0.0,60
2022-05-16,0.2004811582784481,0.05,0.15,FORCE_SELL,0.0,60
2022-05-17,0.2128876144004262,0.05,0.15,FORCE_SELL,0.0,60
2022-05-18,0.260222163058997,0.05,0.15,FORCE_SELL,0.0,60
2022-05-19,0.2179661728566237,0.05,0.15,FORCE_SELL,0.0,60
2022-05-20,0.2586955556383171,0.05,0.15,FORCE_SELL,0.0,60
2022-05-23,0.228790047603508,0.05,0.15,FORCE_SELL,0.0,60
2022-05-24,0.2240795073058183,0.05,0.15,FORCE_SELL,0.0,60
2022-05-25,0.2230169507577697,0.05,0.15,FORCE_SELL,0.0,60
2022-05-26,0.1766855277941358,0.05,0.15,FORCE_SELL,0.0,60
2022-05-27,0.1685685385747251,0.05,0.15,FORCE_SELL,0.0,60
2022-05-31,0.1429436654360396,0.05,0.15,FREE,0.0,60
2022-06-01,0.1578819407730688,0.05,0.15,FORCE_SELL,0.0,60
2022-06-02,0.1586444346385588,0.05,0.15,FORCE_SELL,0.0,60
2022-06-03,0.1395450154192803,0.05,0.15,FREE,0.0,60
2022-06-06,0.1430114451595211,0.05,0.15,FREE,0.0,60
2022-06-07,0.140176089985892,0.05,0.15,FREE,0.0,60
2022-06-08,0.1329670861715507,0.05,0.15,FREE,0.0,60
2022-06-09,0.1441582123486725,0.05,0.15,FREE,0.0,60
2022-06-10,0.1522885713599178,0.05,0.15,FORCE_SELL,0.0,60
2022-06-13,0.1627791291764797,0.05,0.15,FORCE_SELL,0.0,60
2022-06-14,0.169281797771725,0.05,0.15,FORCE_SELL,0.0,60
2022-06-15,0.1722405567688921,0.05,0.15,FORCE_SELL,0.0,60
2022-06-16,0.1674117332322647,0.05,0.15,FORCE_SELL,0.0,60
2022-06-17,0.1747893975635107,0.05,0.15,FORCE_SELL,0.0,60
2022-06-21,0.2568211797555058,0.05,0.15,FORCE_SELL,0.0,60
2022-06-22,0.2270668210348979,0.05,0.15,FORCE_SELL,0.0,60
2022-06-23,0.210984535579355,0.05,0.15,FORCE_SELL,0.0,60
2022-06-24,0.2040668609093573,0.05,0.15,FORCE_SELL,0.0,60
2022-06-27,0.2118628012085706,0.05,0.15,FORCE_SELL,0.0,60
2022-06-28,0.3253096285026169,0.05,0.15,FORCE_SELL,0.0,60
2022-06-29,0.2345001483099348,0.05,0.15,FORCE_SELL,0.0,60
2022-06-30,0.2489828386815644,0.05,0.15,FORCE_SELL,0.0,60
2022-07-01,0.2838893454021541,0.05,0.15,FORCE_SELL,0.0,60
2022-07-05,0.2857755683865452,0.05,0.15,FORCE_SELL,0.0,60
2022-07-06,0.3480730889713994,0.05,0.15,FORCE_SELL,0.0,60
2022-07-07,0.307598326780356,0.05,0.15,FORCE_SELL,0.0,60
2022-07-08,0.2983170131952232,0.05,0.15,FORCE_SELL,0.0,60
2022-07-11,0.2731174613058909,0.05,0.15,FORCE_SELL,0.0,60
2022-07-12,0.2746225312164175,0.05,0.15,FORCE_SELL,0.0,60
2022-07-13,0.2937375581456679,0.05,0.15,FORCE_SELL,0.0,60
2022-07-14,0.276737371776921,0.05,0.15,FORCE_SELL,0.0,60
2022-07-15,0.2345003578609811,0.05,0.15,FORCE_SELL,0.0,60
2022-07-18,0.2990073232376724,0.05,0.15,FORCE_SELL,0.0,60
2022-07-19,0.2543884007535068,0.05,0.15,FORCE_SELL,0.0,60
2022-07-20,0.1871273670669094,0.05,0.15,FORCE_SELL,0.0,60
2022-07-21,0.1949623882277124,0.05,0.15,FORCE_SELL,0.0,60
2022-07-22,0.2197435507624769,0.05,0.15,FORCE_SELL,0.0,60
2022-07-25,0.1522339349199801,0.05,0.15,FORCE_SELL,0.0,60
2022-07-26,0.2222027256822936,0.05,0.15,FORCE_SELL,0.0,60
2022-07-27,0.2055548615146395,0.05,0.15,FORCE_SELL,0.0,60
2022-07-28,0.2228432416866458,0.05,0.15,FORCE_SELL,0.0,60
2022-07-29,0.2081060635951219,0.05,0.15,FORCE_SELL,0.0,60
2022-08-01,0.2157013364467338,0.05,0.15,FORCE_SELL,0.0,60
2022-08-02,0.25883253339439,0.05,0.15,FORCE_SELL,0.0,60
2022-08-03,0.2029410345803831,0.05,0.15,FORCE_SELL,0.0,60
2022-08-04,0.2103852253441586,0.05,0.15,FORCE_SELL,0.0,60
2022-08-05,0.2481938496000618,0.05,0.15,FORCE_SELL,0.0,60
2022-08-08,0.2666502806386062,0.05,0.15,FORCE_SELL,0.0,60
2022-08-09,0.223653215383869,0.05,0.15,FORCE_SELL,0.0,60
2022-08-10,0.2411967770012148,0.05,0.15,FORCE_SELL,0.0,60
2022-08-11,0.2891767561544134,0.05,0.15,FORCE_SELL,0.0,60
2022-08-12,0.2390827616664811,0.05,0.15,FORCE_SELL,0.0,60
2022-08-15,0.2294091678616361,0.05,0.15,FORCE_SELL,0.0,60
2022-08-16,0.2348646376508757,0.05,0.15,FORCE_SELL,0.0,60
2022-08-17,0.2438705465316249,0.05,0.15,FORCE_SELL,0.0,60
2022-08-18,0.2275633942300089,0.05,0.15,FORCE_SELL,0.0,60
2022-08-19,0.2274788226247872,0.05,0.15,FORCE_SELL,0.0,60
2022-08-22,0.2376348716097625,0.05,0.15,FORCE_SELL,0.0,60
2022-08-23,0.2439982843211889,0.05,0.15,FORCE_SELL,0.0,60
2022-08-24,0.2153587576383856,0.05,0.15,FORCE_SELL,0.0,60
2022-08-25,0.2125077204455771,0.05,0.15,FORCE_SELL,0.0,60
2022-08-26,0.3147993916745973,0.05,0.15,FORCE_SELL,0.0,60
2022-08-29,0.1908223856201175,0.05,0.15,FORCE_SELL,0.0,60
2022-08-30,0.2035350087519297,0.05,0.15,FORCE_SELL,0.0,60
2022-08-31,0.2145402873700469,0.05,0.15,FORCE_SELL,0.0,60
2022-09-01,0.2666521681933205,0.05,0.15,FORCE_SELL,0.0,60
2022-09-02,0.3328892528376788,0.05,0.15,FORCE_SELL,0.0,60
2022-09-06,0.3386826287691027,0.05,0.15,FORCE_SELL,0.0,60
2022-09-07,0.2920198225219241,0.05,0.15,FORCE_SELL,0.0,60
2022-09-08,0.2738562978110213,0.05,0.15,FORCE_SELL,0.0,60
2022-09-09,0.2551307092510027,0.05,0.15,FORCE_SELL,0.0,60
2022-09-12,0.2240552054726047,0.05,0.15,FORCE_SELL,0.0,60
2022-09-13,0.3288237095826539,0.05,0.15,FORCE_SELL,0.0,60
2022-09-14,0.2177991386723258,0.05,0.15,FORCE_SELL,0.0,60
2022-09-15,0.2396194219960316,0.05,0.15,FORCE_SELL,0.0,60
2022-09-16,0.2979207206214745,0.05,0.15,FORCE_SELL,0.0,60
2022-09-19,0.2735019257641594,0.05,0.15,FORCE_SELL,0.0,60
2022-09-20,0.3117627403568944,0.05,0.15,FORCE_SELL,0.0,60
2022-09-21,0.396192081041835,0.05,0.15,FORCE_SELL,0.0,60
2022-09-22,0.3607095679744947,0.05,0.15,FORCE_SELL,0.0,60
2022-09-23,0.3776158589312632,0.05,0.15,FORCE_SELL,0.0,60
2022-09-26,0.3941088543084857,0.05,0.15,FORCE_SELL,0.0,60
2022-09-27,0.4113789431981599,0.05,0.15,FORCE_SELL,0.0,60
2022-09-28,0.3828077926699461,0.05,0.15,FORCE_SELL,0.0,60
2022-09-29,0.3955924075368695,0.05,0.15,FORCE_SELL,0.0,60
2022-09-30,0.4112922530889456,0.05,0.15,FORCE_SELL,0.0,60
2022-10-03,0.3639936778772072,0.05,0.15,FORCE_SELL,0.0,60
2022-10-04,0.3573919126034104,0.05,0.15,FORCE_SELL,0.0,60
2022-10-05,0.3639811768650537,0.05,0.15,FORCE_SELL,0.0,60
2022-10-06,0.3790781390426929,0.05,0.15,FORCE_SELL,0.0,60
2022-10-07,0.3679996950615379,0.05,0.15,FORCE_SELL,0.0,60
2022-10-10,0.2948537326781003,0.05,0.15,FORCE_SELL,0.0,60
2022-10-11,0.3340425758747516,0.05,0.15,FORCE_SELL,0.0,60
2022-10-12,0.3110414581392417,0.05,0.15,FORCE_SELL,0.0,60
2022-10-13,0.3484846159719718,0.05,0.15,FORCE_SELL,0.0,60
2022-10-14,0.3454035913824942,0.05,0.15,FORCE_SELL,0.0,60
2022-10-17,0.2961356010658837,0.05,0.15,FORCE_SELL,0.0,60
2022-10-18,0.2985849650007053,0.05,0.15,FORCE_SELL,0.0,60
2022-10-19,0.298514970130721,0.05,0.15,FORCE_SELL,0.0,60
2022-10-20,0.3271723696748632,0.05,0.15,FORCE_SELL,0.0,60
2022-10-21,0.3222159679510274,0.05,0.15,FORCE_SELL,0.0,60
2022-10-24,0.2929770790399502,0.05,0.15,FORCE_SELL,0.0,60
2022-10-25,0.3021237725445742,0.05,0.15,FORCE_SELL,0.0,60
2022-10-26,0.3230517134603965,0.05,0.15,FORCE_SELL,0.0,60
2022-10-27,0.3505409582775057,0.05,0.15,FORCE_SELL,0.0,60
2022-10-28,0.2655972600384182,0.05,0.15,FORCE_SELL,0.0,60
2022-10-31,0.2786552724570816,0.05,0.15,FORCE_SELL,0.0,60
2022-11-01,0.3062501024431381,0.05,0.15,FORCE_SELL,0.0,60
2022-11-02,0.3187058228368143,0.05,0.15,FORCE_SELL,0.0,60
2022-11-03,0.2895105668854294,0.05,0.15,FORCE_SELL,0.0,60
2022-11-04,0.3184689300741672,0.05,0.15,FORCE_SELL,0.0,60
2022-11-07,0.2671524829549518,0.05,0.15,FORCE_SELL,0.0,60
2022-11-08,0.3217341417675147,0.05,0.15,FORCE_SELL,0.0,60
2022-11-09,0.3677930798785895,0.05,0.15,FORCE_SELL,0.0,60
2022-11-10,0.3048288258078065,0.05,0.15,FORCE_SELL,0.0,60
2022-11-11,0.2684703633678103,0.05,0.15,FORCE_SELL,0.0,60
2022-11-14,0.3491356706081248,0.05,0.15,FORCE_SELL,0.0,60
2022-11-15,0.3038407291235162,0.05,0.15,FORCE_SELL,0.0,60
2022-11-16,0.2861111810676546,0.05,0.15,FORCE_SELL,0.0,60
2022-11-17,0.2523782276770743,0.05,0.15,FORCE_SELL,0.0,60
2022-11-18,0.261267641035509,0.05,0.15,FORCE_SELL,0.0,60
2022-11-21,0.2420033094025624,0.05,0.15,FORCE_SELL,0.0,60
2022-11-22,0.2373760597001674,0.05,0.15,FORCE_SELL,0.0,60
2022-11-23,0.2425787083477265,0.05,0.15,FORCE_SELL,0.0,60
2022-11-25,0.2408614366096557,0.05,0.15,FORCE_SELL,0.0,60
2022-11-28,0.2598850149435511,0.05,0.15,FORCE_SELL,0.0,60
2022-11-29,0.2400121485241488,0.05,0.15,FORCE_SELL,0.0,60
2022-11-30,0.2822964654737127,0.05,0.15,FORCE_SELL,0.0,60
2022-12-01,0.259358258508448,0.05,0.15,FORCE_SELL,0.0,60
2022-12-02,0.254678765699703,0.05,0.15,FORCE_SELL,0.0,60
2022-12-05,0.2760740137607028,0.05,0.15,FORCE_SELL,0.0,60
2022-12-06,0.2707806464619371,0.05,0.15,FORCE_SELL,0.0,60
2022-12-07,0.244892398875286,0.05,0.15,FORCE_SELL,0.0,60
2022-12-08,0.21815680722939,0.05,0.15,FORCE_SELL,0.0,60
2022-12-09,0.2419243128010103,0.05,0.15,FORCE_SELL,0.0,60
2022-12-12,0.2004228835549294,0.05,0.15,FORCE_SELL,0.0,60
2022-12-13,0.2620845792531823,0.05,0.15,FORCE_SELL,0.0,60
2022-12-14,0.2211510813051738,0.05,0.15,FORCE_SELL,0.0,60
2022-12-15,0.2465090888710599,0.05,0.15,FORCE_SELL,0.0,60
2022-12-16,0.1911439182705093,0.05,0.15,FORCE_SELL,0.0,60
2022-12-19,0.2268175507900219,0.05,0.15,FORCE_SELL,0.0,60
2022-12-20,0.2290229998385821,0.05,0.15,FORCE_SELL,0.0,60
2022-12-21,0.2213454366670456,0.05,0.15,FORCE_SELL,0.0,60
2022-12-22,0.2542827552947008,0.05,0.15,FORCE_SELL,0.0,60
2022-12-23,0.2004184006525341,0.05,0.15,FORCE_SELL,0.0,60
2022-12-27,0.2218052431546816,0.05,0.15,FORCE_SELL,0.0,60
2022-12-28,0.2609022690350132,0.05,0.15,FORCE_SELL,0.0,60
2022-12-29,0.2176264710691021,0.05,0.15,FORCE_SELL,0.0,60
2022-12-30,0.2039257763201153,0.05,0.15,FORCE_SELL,0.0,60
2023-01-03,0.2689157363241536,0.05,0.15,FORCE_SELL,0.0,60
2023-01-04,0.2312616846668251,0.05,0.15,FORCE_SELL,0.0,60
2023-01-05,0.2575684957688065,0.05,0.15,FORCE_SELL,0.0,60
2023-01-06,0.2496076929216836,0.05,0.15,FORCE_SELL,0.0,60
2023-01-09,0.269976147917929,0.05,0.15,FORCE_SELL,0.0,60
2023-01-10,0.2042163972162686,0.05,0.15,FORCE_SELL,0.0,60
2023-01-11,0.2092894372550043,0.05,0.15,FORCE_SELL,0.0,60
2023-01-12,0.213615739044064,0.05,0.15,FORCE_SELL,0.0,60
2023-01-13,0.2110334293265941,0.05,0.15,FORCE_SELL,0.0,60
2023-01-17,0.2028356860934382,0.05,0.15,FORCE_SELL,0.0,60
2023-01-18,0.2722976136761355,0.05,0.15,FORCE_SELL,0.0,60
